Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%,Life expectancy
Tajikistan,TJK,2015,12.98,27.08,41.690002,18.24,69.6647
Tajikistan,TJK,2022,14.42,27.18,41.5,16.9,71.5624
Tajikistan,TJK,2023,14.55,27.14,41.440002,16.87,71.7901
Tanzania,TZA,1991,11.37,31.18,40.6,16.86,51.8373
Tanzania,TZA,2000,12.54,32.31,39.43,15.71,53.2439
Tanzania,TZA,2007,15.95,32.95,36.78,14.33,59.2602
Tanzania,TZA,2011,16.16,31.93,36.51,15.4,61.6176
Tanzania,TZA,2014,17.03,32.350002,35.870003,14.75,63.3638
Tanzania,TZA,2017,17.9,32.780003,35.22,14.1,64.9631
Tanzania,TZA,2022,17.9,32.780003,35.22,14.1,66.8786
Tanzania,TZA,2023,17.9,32.780003,35.22,14.1,66.9953
Thailand,THA,1981,23.05,33.09,34.24,9.62,62.8557
Thailand,THA,1989,25.1,34.12,31.619999,9.16,68.5574
Thailand,THA,1990,23.56,35.210003,32.05,9.18,68.9244
Thailand,THA,1991,24.6,33.86,32.48,9.05,69.1322
Thailand,THA,1992,25.35,35.83,30.509998,8.3,69.353
Thailand,THA,1993,24.33,33.329998,32.95,9.4,69.5677
Thailand,THA,1994,24.05,32.75,33.329998,9.87,69.6609
Thailand,THA,1995,23.96,32.42,33.6,10.01,69.7565
Thailand,THA,1996,23.86,32.36,33.69,10.09,69.94
Thailand,THA,1997,21.27,33.399998,34.940002,10.39,70.3622
Thailand,THA,1998,19.74,33.289997,36.25,10.72,70.7029
Thailand,THA,1999,22.08,33.21,34.56,10.14,70.9787
Thailand,THA,2000,21.68,33.469997,34.82,10.02,71.2053
Thailand,THA,2001,21.62,38.100002,32.370003,7.91,71.5198
Thailand,THA,2002,22.42,33.02,34.54,10.03,71.7747
Thailand,THA,2003,25.56,32.13,33.0,9.31,72.1012
Thailand,THA,2004,23.66,31.85,33.97,10.52,72.1
Thailand,THA,2005,22.83,32.18,34.44,10.55,72.8938
Thailand,THA,2006,25.65,30.689999,33.46,10.21,73.3413
Thailand,THA,2007,22.83,32.190002,34.18,10.79,73.7795
Thailand,THA,2008,23.23,32.22,33.239998,11.31,74.2205
Thailand,THA,2009,22.65,31.029999,34.87,11.46,74.6691
Thailand,THA,2010,22.81,32.76,33.02,11.41,75.0117
Thailand,THA,2011,23.63,31.3,33.55,11.52,75.3015
Thailand,THA,2012,21.9,32.9,33.61,11.59,75.5899
Thailand,THA,2013,20.04,32.74,34.96,12.26,75.9601
Thailand,THA,2014,21.98,32.5,33.45,12.07,76.2792
Thailand,THA,2015,21.34,30.289999,35.350002,13.02,76.5631
Thailand,THA,2016,20.93,30.8,35.460003,12.81,76.7693
Thailand,THA,2017,19.43,33.79,36.309998,10.47,76.9888
Thailand,THA,2018,17.37,33.17,38.24,11.23,77.1903
Thailand,THA,2019,15.65,32.51,40.16,11.68,77.1967
Thailand,THA,2022,21.37,32.7,35.3,10.63,75.2913
Thailand,THA,2023,19.74,32.36,36.82,11.09,76.4115
Togo,TGO,2006,13.89,35.120003,37.65,13.35,56.1416
Togo,TGO,2011,15.3,35.66,37.43,11.6,57.6118
Togo,TGO,2015,13.75,33.84,39.5,12.92,59.2201
Togo,TGO,2022,13.88,32.04,38.67,15.4,62.2898
Togo,TGO,2023,13.88,32.04,38.67,15.4,62.7387
Tonga,TON,1980,8.81,26.359999,43.239998,21.6,66.186
Tonga,TON,1981,8.95,26.31,43.18,21.56,66.3574
Tonga,TON,1982,9.1,26.249998,43.14,21.51,66.3269
Tonga,TON,1983,9.25,26.199999,43.079998,21.47,66.6518
Tonga,TON,1984,9.4,26.140001,43.04,21.43,66.8061
Tonga,TON,1985,9.55,26.089998,42.98,21.38,66.9282
Tonga,TON,1986,9.71,26.03,42.92,21.33,67.0577
Tonga,TON,1987,9.87,25.97,42.87,21.29,67.1889
Tonga,TON,1988,10.03,25.92,42.809998,21.24,67.3208
Tonga,TON,1989,10.2,25.85,42.76,21.19,67.4451
Tonga,TON,1990,10.37,25.79,42.69,21.14,67.5392
Tonga,TON,1991,10.65,25.82,42.39,21.14,67.7487
Tonga,TON,1992,10.91,25.87,42.1,21.13,67.9269
Tonga,TON,1993,11.17,25.9,41.79,21.13,68.1572
Tonga,TON,1994,11.42,25.929998,41.52,21.12,68.3705
Tonga,TON,1995,11.66,25.97,41.260002,21.12,68.592
Tonga,TON,1996,11.89,25.999998,40.99,21.12,68.8031
Tonga,TON,1997,12.12,26.03,40.73,21.11,69.0122
Tonga,TON,1998,12.34,26.06,40.49,21.11,69.2244
Tonga,TON,1999,12.55,26.089998,40.239998,21.11,69.4315
Tonga,TON,2000,12.76,26.12,40.02,21.1,69.6349
Tonga,TON,2001,13.14,26.62,39.6,20.65,69.7998
Tonga,TON,2002,13.51,27.1,39.19,20.2,70.0301
Tonga,TON,2003,13.88,27.57,38.789997,19.76,70.2275
Tonga,TON,2004,14.23,28.04,38.4,19.33,70.433
Tonga,TON,2005,14.58,28.490002,38.02,18.92,70.56
Tonga,TON,2006,14.92,28.929998,37.65,18.51,70.7098
Tonga,TON,2007,15.25,29.37,37.27,18.11,70.8868
Tonga,TON,2008,15.57,29.789999,36.91,17.72,71.0412
Tonga,TON,2009,15.89,30.199999,36.57,17.34,70.9489
Tonga,TON,2010,16.2,30.61,36.219997,16.97,71.3185
Tonga,TON,2011,16.18,30.83,36.129997,16.86,71.4372
Tonga,TON,2012,16.16,31.029999,36.039997,16.76,71.5461
Tonga,TON,2013,16.14,31.23,35.95,16.67,71.6499
Tonga,TON,2014,16.12,31.42,35.89,16.58,71.7212
Tonga,TON,2015,16.11,31.59,35.789997,16.5,71.851
Tonga,TON,2016,16.09,31.77,35.73,16.42,71.9505
Tonga,TON,2017,16.07,31.93,35.66,16.34,72.0657
Tonga,TON,2018,16.06,32.09,35.600002,16.26,72.1691
Tonga,TON,2019,16.05,32.23,35.530003,16.19,72.292
Tonga,TON,2020,16.03,32.38,35.460003,16.12,72.3787
Tonga,TON,2021,16.03,32.38,35.460003,16.12,72.1296
Tonga,TON,2022,16.03,32.38,35.460003,16.12,72.6353
Tonga,TON,2023,16.03,32.38,35.460003,16.12,72.8947
Trinidad and Tobago,TTO,2022,17.87,33.94,37.81,10.37,73.3308
Trinidad and Tobago,TTO,2023,17.87,33.94,37.81,10.37,73.4896
Tunisia,TUN,1985,21.66,35.16,30.939999,12.24,66.8771
Tunisia,TUN,1990,21.92,35.05,30.84,12.2,69.0919
Tunisia,TUN,1995,21.62,35.18,30.95,12.24,70.7855
Tunisia,TUN,2000,21.63,35.18,30.939999,12.24,72.6043
Tunisia,TUN,2005,21.99,35.02,30.8,12.18,73.7117
Tunisia,TUN,2010,18.18,35.190002,33.3,13.33,74.4376
Tunisia,TUN,2015,22.96,29.87,34.37,12.8,74.8748
